tau,optimal_h,optimal_k,I_CS_value,optimal_I_CX
10.0,0.0,0.0,3.380000000000001,0.0
10.0,7.492462311557789,0.0003696550215126699,3.400000000000001,1.3904932779536887
10.0,0.0,0.0,3.420000000000001,0.0
10.0,7.206030150753769,0.0003696550215126699,3.440000000000001,1.4014627619336069
10.0,0.0,0.0,3.460000000000001,0.0
10.0,7.015075376884422,0.00048578117159706736,3.480000000000001,1.4114932975180343
10.0,0.0,0.0,3.500000000000001,0.0
10.0,6.824120603015075,0.00028128886609642633,3.5200000000000005,1.4054689020530862
10.0,0.0,0.0,3.5400000000000005,0.0
10.0,6.5376884422110555,0.00032245905452963947,3.5600000000000005,1.4129359331481166
10.0,0.0,0.0,3.5800000000000005,0.0
10.0,6.346733668341709,0.00012394252485211965,3.6000000000000005,1.3596446297735314
10.0,0.0,0.0,3.6200000000000006,0.0
10.0,6.060301507537688,0.00018671810912919206,3.6400000000000006,1.3765732612083956
10.0,0.0,0.0,3.6600000000000006,0.0
10.0,5.964824120603015,0.00032245905452963947,3.6800000000000006,1.4104914236191233
10.0,0.0,0.0,3.7000000000000006,0.0
10.0,5.869346733668341,0.0004237587160604063,3.7200000000000006,1.4261941019248177
10.0,0.0,0.0,3.7400000000000007,0.0
10.0,5.773869346733668,0.0007318242219076182,3.7600000000000007,1.4579860111478706
10.0,0.0,0.0,3.7800000000000007,0.0
10.0,5.964824120603015,0.0014488283956730537,3.8000000000000007,1.4765469766527493
10.0,0.0,0.0,3.8200000000000007,0.0
10.0,5.773869346733668,0.0012638482029342971,3.8400000000000007,1.483283757374157
10.0,0.0,0.0,3.8600000000000008,0.0
10.0,5.6783919597989945,0.0014488283956730537,3.880000000000001,1.4920210628129806
10.0,0.0,0.0,3.900000000000001,0.0
10.0,5.6783919597989945,0.0019039740150507663,3.920000000000001,1.4980553696259336
10.0,0.0,0.0,3.940000000000001,0.0
10.0,5.4874371859296485,0.0016608827826277166,3.960000000000001,1.5054663735684803
10.0,0.0,0.0,3.980000000000001,0.0
10.0,5.391959798994975,0.0019039740150507663,4.000000000000001,1.5147411537290203
10.0,0.0,0.0,4.0200000000000005,0.0
10.0,5.296482412060302,0.0019039740150507663,4.040000000000001,1.5192609998087625
10.0,0.0,0.0,4.0600000000000005,0.0
10.0,5.296482412060302,0.0021826447283974874,4.080000000000001,1.5239250958341068
10.0,0.0,0.0,4.1000000000000005,0.0
10.0,5.105527638190955,0.0021826447283974874,4.120000000000001,1.533479908733339
10.0,0.0,0.0,4.140000000000001,0.0
10.0,5.105527638190955,0.0025021024303602817,4.160000000000001,1.5383276385255438
10.0,0.0,0.0,4.180000000000001,0.0
10.0,5.010050251256281,0.0025021024303602817,4.200000000000001,1.5433717940501317
10.0,0.0,0.0,4.220000000000001,0.0
10.0,4.914572864321608,0.002868316813342012,4.240000000000001,1.5529618718648552
10.0,0.0,0.0,4.260000000000001,0.0
10.0,4.819095477386934,0.002868316813342012,4.280000000000001,1.5581552965569991
10.0,0.0,0.0,4.300000000000001,0.0
10.0,4.723618090452261,0.002868316813342012,4.320000000000001,1.5629285542689246
10.0,0.0,0.0,4.340000000000001,0.0
10.0,4.723618090452261,0.0032881313098424274,4.360000000000001,1.5677950303844723
10.0,0.0,0.0,4.380000000000001,0.0
10.0,4.4371859296482405,0.002868316813342012,4.400000000000001,1.5732285138215607
10.0,0.0,0.0,4.420000000000001,0.0
10.0,4.532663316582914,0.0037693909753883635,4.440000000000001,1.582565561557689
10.0,0.0,0.0,4.460000000000001,0.0
10.0,4.4371859296482405,0.0037693909753883635,4.48,1.587480161267782
10.0,0.0,0.0,4.500000000000001,0.0
10.0,4.341708542713567,0.0037693909753883635,4.5200000000000005,1.591654867449391
10.0,0.0,0.0,4.540000000000001,0.0
10.0,4.341708542713567,0.004321089088750567,4.5600000000000005,1.596907700507506
10.0,0.0,0.0,4.580000000000001,0.0
10.0,4.2462311557788945,0.004321089088750567,4.6000000000000005,1.6014409596446861
10.0,0.0,0.0,4.620000000000001,0.0
10.0,4.2462311557788945,0.00495353520895917,4.640000000000001,1.6058192266498827
10.0,0.0,0.0,4.660000000000001,0.0
10.0,4.150753768844221,0.00495353520895917,4.680000000000001,1.6106856213190426
10.0,0.0,0.0,4.700000000000001,0.0
10.0,4.055276381909548,0.005678547829591997,4.720000000000001,1.6194437528920687
10.0,0.0,0.0,4.740000000000001,0.0
10.0,3.959798994974874,0.005678547829591997,4.760000000000001,1.624096050416275
10.0,0.0,0.0,4.780000000000001,0.0
10.0,3.8643216080402008,0.005678547829591997,4.800000000000001,1.6284169989815203
10.0,0.0,0.0,4.820000000000001,0.0
10.0,3.8643216080402008,0.00650967523045817,4.840000000000001,1.6327607003444484
10.0,0.0,0.0,4.860000000000001,0.0
10.0,3.7688442211055277,0.00650967523045817,4.880000000000001,1.6373879077080333
10.0,0.0,0.0,4.900000000000001,0.0
10.0,3.6733668341708543,0.00650967523045817,4.920000000000001,1.6416764165496018
10.0,0.0,0.0,4.940000000000001,0.0
10.0,3.6733668341708543,0.007462448653723031,4.960000000000001,1.6460231886827534
10.0,0.0,0.0,4.980000000000001,0.0
600.0,3.577889447236181,0.007462448653723031,0.1,1.6505518237311043
600.0,0.0,0.0,0.12000000000000001,0.0
600.0,3.4824120603015074,0.007462448653723031,0.14,1.6545520069294608
600.0,0.0,0.0,0.16000000000000003,0.0
600.0,3.4824120603015074,0.008554672535565685,0.18000000000000002,1.6591814747015328
600.0,0.0,0.0,0.2,0.0
600.0,3.386934673366834,0.008554672535565685,0.22000000000000003,1.6633406223477296
600.0,0.0,0.0,0.24000000000000005,0.0
600.0,3.386934673366834,0.009806757216915775,0.26,1.6676682549219062
600.0,0.0,0.0,0.28,0.0
600.0,3.291457286432161,0.009806757216915775,0.30000000000000004,1.6719625617038165
600.0,0.0,0.0,0.32000000000000006,0.0
600.0,3.1959798994974875,0.009806757216915775,0.3400000000000001,1.675618024017755
600.0,0.0,0.0,0.36000000000000004,0.0
600.0,3.291457286432161,0.012887524132383678,0.38000000000000006,1.6791790176813994
600.0,0.0,0.0,0.4000000000000001,0.0
600.0,3.0050251256281406,0.009806757216915775,0.42000000000000004,1.681507474779711
600.0,0.0,0.0,0.44000000000000006,0.0
600.0,3.1959798994974875,0.012887524132383678,0.4600000000000001,1.6843618768626034
600.0,0.0,0.0,0.4800000000000001,0.0
600.0,3.100502512562814,0.012887524132383678,0.5000000000000001,1.6888514867265514
600.0,0.0,0.0,0.5200000000000001,0.0
600.0,3.0050251256281406,0.012887524132383678,0.54,1.6927200435597831
600.0,0.0,0.0,0.56,0.0
600.0,3.0050251256281406,0.014773776525985112,0.5800000000000001,1.6969749395713167
600.0,0.0,0.0,0.6000000000000001,0.0
600.0,2.909547738693467,0.014773776525985112,0.6200000000000001,1.7008913742732867
600.0,0.0,0.0,0.6400000000000001,0.0
600.0,3.0050251256281406,0.01693610584916738,0.6600000000000001,1.700244305475587
600.0,0.0,0.0,0.6800000000000002,0.0
600.0,2.909547738693467,0.01693610584916738,0.7000000000000002,1.7047457062696783
600.0,0.0,0.0,0.7200000000000001,0.0
600.0,2.8140703517587937,0.01693610584916738,0.7400000000000001,1.7086520940091576
600.0,0.0,0.0,0.7600000000000001,0.0
600.0,2.8140703517587937,0.019414919457438815,0.7800000000000001,1.7121763275772754
600.0,0.0,0.0,0.8000000000000002,0.0
600.0,2.8140703517587937,0.022256538834596835,0.8200000000000002,1.715006644096944
600.0,0.0,0.0,0.8400000000000002,0.0
600.0,2.7185929648241203,0.019414919457438815,0.8600000000000001,1.7160181750964794
600.0,0.0,0.0,0.8800000000000001,0.0
600.0,2.6231155778894473,0.019414919457438815,0.9000000000000001,1.7193452097975486
600.0,0.0,0.0,0.9200000000000002,0.0
600.0,2.7185929648241203,0.0255140652003129,0.9400000000000002,1.7220283818530624
600.0,0.0,0.0,0.9600000000000002,0.0
600.0,2.7185929648241203,0.029248371810351573,0.9800000000000002,1.7240723230073187
600.0,0.0,0.0,1.0000000000000002,0.0
600.0,2.527638190954774,0.022256538834596835,1.0200000000000002,1.7262111717590596
600.0,0.0,0.0,1.0400000000000003,0.0
600.0,2.6231155778894473,0.029248371810351573,1.0600000000000003,1.728725353417355
600.0,0.0,0.0,1.0800000000000003,0.0
600.0,2.6231155778894473,0.033529241492495566,1.1,1.7306692015906446
600.0,0.0,0.0,1.12,0.0
600.0,2.4321608040201004,0.0255140652003129,1.1400000000000001,1.7326559184252035
600.0,0.0,0.0,1.1600000000000001,0.0
600.0,2.527638190954774,0.033529241492495566,1.1800000000000002,1.735030120960771
600.0,0.0,0.0,1.2000000000000002,0.0
600.0,2.527638190954774,0.03843667067526157,1.2200000000000002,1.7369181620863385
600.0,0.0,0.0,1.2400000000000002,0.0
600.0,2.527638190954774,0.05051144939547159,1.2600000000000002,1.738971302293509
600.0,0.0,0.0,1.2800000000000002,0.0
600.0,2.4321608040201004,0.03843667067526157,1.3000000000000003,1.7409368789693138
600.0,0.0,0.0,1.3200000000000003,0.0
600.0,2.4321608040201004,0.04406236427773573,1.3400000000000003,1.7427491201492589
600.0,0.0,0.0,1.3600000000000003,0.0
600.0,2.4321608040201004,0.057904439806024895,1.3800000000000003,1.7448877102449314
600.0,0.0,0.0,1.4000000000000004,0.0
600.0,2.3366834170854274,0.04406236427773573,1.4200000000000004,1.7463779673175353
600.0,0.0,0.0,1.4400000000000002,0.0
600.0,2.3366834170854274,0.05051144939547159,1.4600000000000002,1.748118193319939
600.0,0.0,0.0,1.4800000000000002,0.0
600.0,2.3366834170854274,0.057904439806024895,1.5000000000000002,1.7494570787380421
600.0,0.0,0.0,1.5200000000000002,0.0
600.0,2.241206030150754,0.05051144939547159,1.5400000000000003,1.7513249561091544
600.0,0.0,0.0,1.5600000000000003,0.0
600.0,2.241206030150754,0.057904439806024895,1.5800000000000003,1.7529886375716852
600.0,0.0,0.0,1.6000000000000003,0.0
600.0,2.241206030150754,0.06637948800475621,1.6200000000000003,1.75430900125667
600.0,0.0,0.0,1.6400000000000003,0.0
600.0,2.241206030150754,0.0872324290929691,1.6600000000000004,1.7557233654951903
600.0,0.0,0.0,1.6800000000000004,0.0
600.0,2.1457286432160805,0.057904439806024895,1.7000000000000004,1.7557529769470515
600.0,0.0,0.0,1.7200000000000004,0.0
600.0,2.1457286432160805,0.07609496685459875,1.7400000000000002,1.758625172146928
600.0,0.0,0.0,1.7600000000000002,0.0
600.0,2.1457286432160805,0.0872324290929691,1.7800000000000002,1.759608893103648
600.0,0.0,0.0,1.8000000000000003,0.0
600.0,2.1457286432160805,0.11,1.8200000000000003,1.7603445481552638
600.0,0.0,0.0,1.8400000000000003,0.0
600.0,2.050251256281407,0.22,1.8600000000000003,1.7613008882482224
600.0,0.0,0.0,1.8800000000000003,0.0
600.0,2.050251256281407,0.17875000000000002,1.9000000000000004,1.7628982138746827
600.0,0.0,0.0,1.9200000000000004,0.0
600.0,2.050251256281407,0.1375,1.9400000000000004,1.764402234434493
600.0,0.0,0.0,1.9600000000000004,0.0
600.0,1.9547738693467336,0.26125,1.9800000000000004,1.764921970669845
600.0,0.0,0.0,2.0000000000000004,0.0
600.0,1.9547738693467336,0.22,2.0200000000000005,1.7661759650147462
600.0,0.0,0.0,2.0400000000000005,0.0
600.0,1.9547738693467336,0.1925,2.0600000000000005,1.7673931451168023
600.0,0.0,0.0,2.0800000000000005,0.0
600.0,1.763819095477387,0.46749999999999997,2.1000000000000005,1.768430545614674
600.0,0.0,0.0,2.1200000000000006,0.0
600.0,1.763819095477387,0.42624999999999996,2.1400000000000006,1.769455097787494
600.0,0.0,0.0,2.1600000000000006,0.0
600.0,1.6683417085427137,0.56375,2.1800000000000006,1.7705598762416852
600.0,0.0,0.0,2.2000000000000006,0.0
600.0,1.5728643216080402,0.715,2.2200000000000006,1.7711703703787651
600.0,0.0,0.0,2.24,0.0
600.0,1.5728643216080402,0.6875,2.2600000000000002,1.7718417064736374
600.0,0.0,0.0,2.2800000000000002,0.0
600.0,1.763819095477387,0.31625,2.3000000000000003,1.7724104386584636
600.0,0.0,0.0,2.3200000000000003,0.0
600.0,1.763819095477387,0.28875,2.3400000000000003,1.77341633313554
600.0,0.0,0.0,2.3600000000000003,0.0
600.0,1.763819095477387,0.26125,2.3800000000000003,1.7736321149515994
600.0,0.0,0.0,2.4000000000000004,0.0
600.0,1.6683417085427137,0.39875,2.4200000000000004,1.7746670730748118
600.0,0.0,0.0,2.4400000000000004,0.0
600.0,1.6683417085427137,0.37124999999999997,2.4600000000000004,1.7756041278215868
600.0,0.0,0.0,2.4800000000000004,0.0
600.0,1.5728643216080402,0.5225,2.5000000000000004,1.775806677499831
600.0,0.0,0.0,2.5200000000000005,0.0
600.0,1.5728643216080402,0.39875,2.5400000000000005,1.776522246714304
600.0,0.0,0.0,2.5600000000000005,0.0
600.0,1.5728643216080402,0.46749999999999997,2.5800000000000005,1.777524116926573
600.0,0.0,0.0,2.6000000000000005,0.0
600.0,1.4773869346733668,0.44,2.6200000000000006,1.7775991852577455
600.0,0.0,0.0,2.6400000000000006,0.0
600.0,1.4773869346733668,0.605,2.6600000000000006,1.7788805180423355
600.0,0.0,0.0,2.6800000000000006,0.0
600.0,1.3819095477386933,0.5775,2.7000000000000006,1.7783995939037345
600.0,0.0,0.0,2.7200000000000006,0.0
600.0,1.3819095477386933,0.56375,2.7400000000000007,1.7787068069528509
600.0,0.0,0.0,2.7600000000000007,0.0
600.0,1.3819095477386933,0.53625,2.7800000000000007,1.7791528047116891
600.0,0.0,0.0,2.8000000000000007,0.0
600.0,1.3819095477386933,0.5225,2.8200000000000007,1.7793048323482918
600.0,0.0,0.0,2.8400000000000007,0.0
600.0,1.3819095477386933,0.495,2.8600000000000003,1.7795076056865458
600.0,0.0,0.0,2.8800000000000003,0.0
600.0,1.2864321608040201,0.70125,2.9000000000000004,1.7799994269487676
600.0,0.0,0.0,2.9200000000000004,0.0
600.0,1.2864321608040201,0.67375,2.9400000000000004,1.7801021855215957
600.0,0.0,0.0,2.9600000000000004,0.0
600.0,1.2864321608040201,0.64625,2.9800000000000004,1.7801379828379238
600.0,0.0,0.0,3.0000000000000004,0.0
600.0,1.2864321608040201,0.50875,3.0200000000000005,1.7803113068646665
600.0,0.0,0.0,3.0400000000000005,0.0
600.0,1.1909547738693467,0.64625,3.0600000000000005,1.7804316736858945
600.0,0.0,0.0,3.0800000000000005,0.0
600.0,1.1909547738693467,0.53625,3.1000000000000005,1.7808299476261467
600.0,0.0,0.0,3.1200000000000006,0.0
600.0,0.0,0.0,3.1400000000000006,0.0
600.0,0.0,0.0,3.1600000000000006,0.0
600.0,0.0,0.0,3.1800000000000006,0.0
600.0,0.0,0.0,3.2000000000000006,0.0
600.0,0.0,0.0,3.2200000000000006,0.0
600.0,0.0,0.0,3.2400000000000007,0.0
600.0,0.0,0.0,3.2600000000000007,0.0
600.0,0.0,0.0,3.2800000000000007,0.0
600.0,0.0,0.0,3.3000000000000007,0.0
600.0,0.0,0.0,3.3200000000000007,0.0
600.0,0.0,0.0,3.3400000000000007,0.0
600.0,0.0,0.0,3.3600000000000008,0.0
600.0,0.0,0.0,3.380000000000001,0.0
600.0,0.0,0.0,3.400000000000001,0.0
600.0,0.0,0.0,3.420000000000001,0.0
600.0,0.0,0.0,3.440000000000001,0.0
600.0,0.0,0.0,3.460000000000001,0.0
600.0,0.0,0.0,3.480000000000001,0.0
600.0,0.0,0.0,3.500000000000001,0.0
600.0,0.0,0.0,3.5200000000000005,0.0
600.0,0.0,0.0,3.5400000000000005,0.0
600.0,0.0,0.0,3.5600000000000005,0.0
600.0,0.0,0.0,3.5800000000000005,0.0
600.0,0.0,0.0,3.6000000000000005,0.0
600.0,0.0,0.0,3.6200000000000006,0.0
600.0,0.0,0.0,3.6400000000000006,0.0
600.0,0.0,0.0,3.6600000000000006,0.0
600.0,0.0,0.0,3.6800000000000006,0.0
600.0,0.0,0.0,3.7000000000000006,0.0
600.0,0.0,0.0,3.7200000000000006,0.0
600.0,0.0,0.0,3.7400000000000007,0.0
600.0,0.0,0.0,3.7600000000000007,0.0
600.0,0.0,0.0,3.7800000000000007,0.0
600.0,0.0,0.0,3.8000000000000007,0.0
600.0,0.0,0.0,3.8200000000000007,0.0
600.0,0.0,0.0,3.8400000000000007,0.0
600.0,0.0,0.0,3.8600000000000008,0.0
600.0,0.0,0.0,3.880000000000001,0.0
600.0,0.0,0.0,3.900000000000001,0.0
600.0,0.0,0.0,3.920000000000001,0.0
600.0,0.0,0.0,3.940000000000001,0.0
600.0,0.0,0.0,3.960000000000001,0.0
600.0,0.0,0.0,3.980000000000001,0.0
